# h  k  l  lp
  -2   -3   13  0.028031
  -2   -3   12  0.026220
  -2   -3   11  0.024424
  -2   -3   10  0.022649
  -2   -3    9  0.020897
  -2   -3    8  0.019178
  -2   -3    7  0.017498
  -2   -3    6  0.015873
  -2   -3    5  0.014320
  -2   -3    4  0.012864
  -2   -3    3  0.011544
  -2   -3    2  0.010411
  -2   -3    1  0.009532
  -2   -3    0  0.008981
  -2   -3   -1  0.008821
  -2   -3   -2  0.009072
  -2   -3   -3  0.009703
  -2   -3   -4  0.010645
  -2   -4   16  0.034649
  -2   -4   15  0.032811
  -2   -4   14  0.030982
  -2   -4   13  0.029164
  -2   -4   12  0.027360
  -2   -4   11  0.025571
  -2   -4   10  0.023802
  -2   -4    9  0.022058
  -2   -4    8  0.020345
  -2   -4    7  0.018670
  -2   -4    6  0.017047
  -2   -4    5  0.015491
  -2   -4    4  0.014024
  -2   -4    3  0.012677
  -2   -4    2  0.011493
  -2   -4    1  0.010527
  -2   -4    0  0.009843
  -2   -4   -1  0.009503
  -2   -4   -2  0.009543
  -2   -4   -3  0.009958
  -2   -4   -4  0.010705
  -2   -4   -5  0.011721
  -2   -5   15  0.033935
  -2   -5   14  0.032112
  -2   -5   13  0.030300
  -2   -5   12  0.028502
  -2   -5   11  0.026720
  -2   -5   10  0.024958
  -2   -5    9  0.023220
  -2   -5    8  0.021512
  -2   -5    7  0.019843
  -2   -5    6  0.018221
  -2   -5    5  0.016662
  -2   -5    4  0.015186
  -2   -5    3  0.013817
  -2   -5    2  0.012592
  -2   -5    1  0.011556
  -2   -5    0  0.010765
  -2   -5   -1  0.010274
  -2   -5   -2  0.010128
  -2   -5   -3  0.010341
  -2   -5   -4  0.010892
  -2   -5   -5  0.011734
  -2   -5   -6  0.012809
  -2   -6   15  0.035062
  -2   -6   14  0.033245
  -2   -6   13  0.031439
  -2   -6   12  0.029647
  -2   -6   11  0.027871
  -2   -6   10  0.026115
  -2   -6    9  0.024383
  -2   -6    8  0.022681
  -2   -6    7  0.021015
  -2   -6    6  0.019395
  -2   -6    5  0.017834
  -2   -6    4  0.016349
  -2   -6    3  0.014962
  -2   -6    2  0.013703
  -2   -6    1  0.012611
  -2   -6    0  0.011731
  -2   -6   -1  0.011116
  -2   -6   -2  0.010809
  -2   -6   -3  0.010838
  -2   -6   -4  0.011200
  -2   -6   -5  0.011863
  -2   -6   -6  0.012783
  -2   -7   14  0.034380
  -2   -7   13  0.032580
  -2   -7   12  0.030794
  -2   -7   11  0.029024
  -2   -7   10  0.027274
  -2   -7    9  0.025547
  -2   -7    8  0.023850
  -2   -7    7  0.022187
  -2   -7    6  0.020569
  -2   -7    5  0.019006
  -2   -7    4  0.017514
  -2   -7    3  0.016111
  -2   -7    2  0.014824
  -2   -7    1  0.013684
  -2   -7    0  0.012733
  -2   -7   -1  0.012013
  -2   -7   -2  0.011570
  -2   -7   -3  0.011435
  -2   -7   -4  0.011618
  -2   -7   -5  0.012106
  -2   -7   -6  0.012863
  -2   -7   -7  0.013846
  -2   -8   13  0.033724
  -2   -8   12  0.031943
  -2   -8   11  0.030179
  -2   -8   10  0.028434
  -2   -8    9  0.026712
  -2   -8    8  0.025019
  -2   -8    7  0.023360
  -2   -8    6  0.021743
  -2   -8    5  0.020178
  -2   -8    4  0.018680
  -2   -8    3  0.017263
  -2   -8    2  0.015952
  -2   -8    1  0.014773
  -2   -8    0  0.013761
  -2   -8   -1  0.012955
  -2   -8   -2  0.012395
  -2   -8   -3  0.012116
  -2   -8   -4  0.012136
  -2   -8   -5  0.012454
  -2   -8   -6  0.013049
  -2   -8   -7  0.013885
  -2   -8   -8  0.014921
  -2   -9   12  0.033093
  -2   -9   11  0.031334
  -2   -9   10  0.029594
  -2   -9    9  0.027878
  -2   -9    8  0.026188
  -2   -9    7  0.024532
  -2   -9    6  0.022917
  -2   -9    5  0.021351
  -2   -9    4  0.019846
  -2   -9    3  0.018418
  -2   -9    2  0.017086
  -2   -9    1  0.015874
  -2   -9    0  0.014811
  -2   -9   -1  0.013932
  -2   -9   -2  0.013273
  -2   -9   -3  0.012868
  -2   -9   -4  0.012741
  -2   -9   -5  0.012900
  -2   -9   -6  0.013336
  -2   -9   -7  0.014022
  -2   -9   -8  0.014925
  -2   -9   -9  0.016006
  -2  -10   11  0.032491
  -2  -10   10  0.030756
  -2  -10    9  0.029043
  -2  -10    8  0.027358
  -2  -10    7  0.025705
  -2  -10    6  0.024090
  -2  -10    5  0.022523
  -2  -10    4  0.021014
  -2  -10    3  0.019575
  -2  -10    2  0.018225
  -2  -10    1  0.016985
  -2  -10    0  0.015878
  -2  -10   -1  0.014937
  -2  -10   -2  0.014193
  -2  -10   -3  0.013679
  -2  -10   -4  0.013421
  -2  -10   -5  0.013434
  -2  -10   -6  0.013718
  -2  -10   -7  0.014255
  -2  -10   -8  0.015019
  -2  -10   -9  0.015978
  -2  -10  -10  0.017098
  -2  -11   10  0.031918
  -2  -11    9  0.030210
  -2  -11    8  0.028528
  -2  -11    7  0.026877
  -2  -11    6  0.025264
  -2  -11    5  0.023695
  -2  -11    4  0.022181
  -2  -11    3  0.020734
  -2  -11    2  0.019369
  -2  -11    1  0.018103
  -2  -11    0  0.016959
  -2  -11   -1  0.015965
  -2  -11   -2  0.015148
  -2  -11   -3  0.014540
  -2  -11   -4  0.014166
  -2  -11   -5  0.014046
  -2  -11   -6  0.014186
  -2  -11   -7  0.014579
  -2  -11   -8  0.015204
  -2  -11   -9  0.016036
  -2  -12    8  0.029698
  -2  -12    7  0.028049
  -2  -12    6  0.026437
  -2  -12    5  0.024867
  -2  -12    4  0.023350
  -2  -12    3  0.021894
  -2  -12    2  0.020515
  -2  -12    1  0.019227
  -2  -12    0  0.018052
  -2  -12   -1  0.017011
  -2  -12   -2  0.016132
  -2  -12   -3  0.015441
  -2  -12   -4  0.014966
  -2  -12   -5  0.014726
  -2  -12   -6  0.014733
  -2  -12   -7  0.014987
  -2  -13    4  0.024518
  -2  -13    3  0.023056
  -2  -13    2  0.021664
  -2  -13    1  0.020357
  -2  -13    0  0.019154
  -2  -13   -1  0.018073
  -2  -13   -2  0.017139
  -2  -13   -3  0.016377
  -2  -13   -4  0.015812
  -3   12    7  0.002292
  -3   12    7  0.002292
  -3   12    7  0.002292
  -3   12    7  0.002292
  -3   12    7  0.002292
  -3   12    7  0.002292
  -3   12    6  0.003076
  -3   12    6  0.003076
  -3   12    6  0.003076
  -3   11    9  0.005550
  -3   11    9  0.005550
  -3   11    9  0.005550
  -3   11    8  0.004074
  -3   11    8  0.004074
  -3   11    8  0.004074
  -3   11    7  0.003118
  -3   11    7  0.003118
  -3   11    7  0.003118
  -3   11    7  0.003118
  -3   11    6  0.003191
  -3   11    6  0.003191
  -3   11    6  0.003191
  -3   11    6  0.003191
  -3   11    5  0.004241
  -3   10   11  0.010168
  -3   10   10  0.008413
  -3   10   10  0.008413
  -3   10   10  0.008413
  -3   10    9  0.006744
  -3   10    9  0.006744
  -3   10    9  0.006744
  -3   10    8  0.005248
  -3   10    8  0.005248
  -3   10    8  0.005248
  -3   10    7  0.004114
  -3   10    7  0.004114
  -3   10    7  0.004114
  -3   10    6  0.003693
  -3   10    6  0.003693
  -3   10    6  0.003693
  -3   10    5  0.004207
  -3   10    5  0.004207
  -3   10    5  0.004207
  -3    9   12  0.013114
  -3    9   11  0.011327
  -3    9   10  0.009588
  -3    9    9  0.007932
  -3    9    8  0.006420
  -3    9    8  0.006420
  -3    9    8  0.006420
  -3    9    7  0.005182
  -3    9    6  0.004454
  -3    9    6  0.004454
  -3    9    6  0.004454
  -3    9    5  0.004489
  -3    9    5  0.004489
  -3    9    5  0.004489
  -3    9    4  0.005273
  -3    9    4  0.005273
  -3    8   13  0.016067
  -3    8   12  0.014261
  -3    8   11  0.012488
  -3    8   10  0.010763
  -3    8    9  0.009114
  -3    8    8  0.007591
  -3    8    8  0.007591
  -3    8    8  0.007591
  -3    8    7  0.006287
  -3    8    7  0.006287
  -3    8    7  0.006287
  -3    8    6  0.005363
  -3    8    6  0.005363
  -3    8    6  0.005363
  -3    8    5  0.005034
  -3    8    5  0.005034
  -3    8    5  0.005034
  -3    8    4  0.005408
  -3    8    3  0.006364
  -3    7   14  0.019023
  -3    7   13  0.017205
  -3    7   12  0.015411
  -3    7   11  0.013650
  -3    7   10  0.011936
  -3    7    9  0.010294
  -3    7    8  0.008763
  -3    7    7  0.007412
  -3    7    6  0.006359
  -3    7    5  0.005768
  -3    7    4  0.005783
  -3    7    3  0.006399
  -3    7    3  0.006399
  -3    7    3  0.006399
  -3    7    2  0.007470
  -3    6   15  0.021980
  -3    6   14  0.020155
  -3    6   13  0.018348
  -3    6   12  0.016564
  -3    6   11  0.014814
  -3    6   10  0.013110
  -3    6    9  0.011472
  -3    6    8  0.009934
  -3    6    7  0.008550
  -3    6    6  0.007406
  -3    6    5  0.006629
  -3    6    4  0.006354
  -3    6    3  0.006644
  -3    6    2  0.007434
  -3    5   15  0.023108
  -3    5   14  0.021291
  -3    5   13  0.019493
  -3    5   12  0.017720
  -3    5   11  0.015979
  -3    5   10  0.014283
  -3    5    9  0.012649
  -3    5    8  0.011105
  -3    5    7  0.009696
  -3    5    6  0.008486
  -3    5    5  0.007574
  -3    5    4  0.007075
  -3    5    3  0.007078
  -3    5    2  0.007581
  -3    5    1  0.008496
  -3    4   16  0.026063
  -3    4   15  0.024240
  -3    4   14  0.022431
  -3    4   13  0.020642
  -3    4   12  0.018877
  -3    4   11  0.017145
  -3    4   10  0.015455
  -3    4    9  0.013825
  -3    4    8  0.012277
  -3    4    7  0.010847
  -3    4    6  0.009588
  -3    4    5  0.008576
  -3    4    4  0.007905
  -3    4    3  0.007667
  -3    4    2  0.007901
  -3    4    1  0.008567
  -3    4    0  0.009577
  -3    3   16  0.027191
  -3    3   15  0.025375
  -3    3   14  0.023574
  -3    3   13  0.021793
  -3    3   12  0.020036
  -3    3   11  0.018311
  -3    3   10  0.016628
  -3    3    9  0.015000
  -3    3    8  0.013449
  -3    3    7  0.012002
  -3    3    6  0.010705
  -3    3    5  0.009616
  -3    3    4  0.008814
  -3    3    3  0.008380
  -3    3    2  0.008374
  -3    3    1  0.008796
  -3    3    0  0.009589
  -3    3   -1  0.010671
  -3    2   16  0.028323
  -3    2   15  0.026514
  -3    2   14  0.024720
  -3    2   13  0.022946
  -3    2   12  0.021197
  -3    2   11  0.019479
  -3    2   10  0.017801
  -3    2    9  0.016175
  -3    2    8  0.014620
  -3    2    7  0.013161
  -3    2    6  0.011832
  -3    2    5  0.010684
  -3    2    4  0.009778
  -3    2    3  0.009189
  -3    2    2  0.008977
  -3    2    1  0.009170
  -3    2    0  0.009743
  -3    2   -1  0.010635
  -3    1   16  0.029458
  -3    1   15  0.027655
  -3    1   14  0.025868
  -3    1   13  0.024101
  -3    1   12  0.022359
  -3    1   11  0.020647
  -3    1   10  0.018973
  -3    1    9  0.017350
  -3    1    8  0.015792
  -3    1    7  0.014322
  -3    1    6  0.012968
  -3    1    5  0.011772
  -3    1    4  0.010784
  -3    1    3  0.010069
  -3    1    2  0.009685
  -3    1    1  0.009673
  -3    1    0  0.010033
  -3    1   -1  0.010729
  -3    1   -2  0.011700
  -3    0   16  0.030595
  -3    0   15  0.028799
  -3    0   14  0.027019
  -3    0   13  0.025258
  -3    0   12  0.023522
  -3    0   11  0.021815
  -3    0   10  0.020146
  -3    0    9  0.018525
  -3    0    8  0.016965
  -3    0    7  0.015485
  -3    0    6  0.014110
  -3    0    5  0.012874
  -3    0    4  0.011822
  -3    0    3  0.011004
  -3    0    2  0.010477
  -3    0    1  0.010286
  -3    0    0  0.010448
  -3    0   -1  0.010948
  -3    0   -2  0.011744
  -3    0   -3  0.012779
  -3   -1   16  0.031735
  -3   -1   15  0.029945
  -3   -1   14  0.028171
  -3   -1   13  0.026416
  -3   -1   12  0.024685
  -3   -1   11  0.022984
  -3   -1   10  0.021319
  -3   -1    9  0.019699
  -3   -1    8  0.018137
  -3   -1    7  0.016649
  -3   -1    6  0.015257
  -3   -1    5  0.013989
  -3   -1    4  0.012882
  -3   -1    3  0.011981
  -3   -1    2  0.011336
  -3   -1    1  0.010990
  -3   -1    0  0.010973
  -3   -1   -1  0.011286
  -3   -1   -2  0.011904
  -3   -1   -3  0.012781
  -3   -1   -4  0.013869
  -3   -2   16  0.032878
  -3   -2   15  0.031093
  -3   -2   14  0.029324
  -3   -2   13  0.027575
  -3   -2   12  0.025850
  -3   -2   11  0.024153
  -3   -2   10  0.022492
  -3   -2    9  0.020873
  -3   -2    8  0.019310
  -3   -2    7  0.017815
  -3   -2    6  0.016407
  -3   -2    5  0.015112
  -3   -2    4  0.013961
  -3   -2    3  0.012991
  -3   -2    2  0.012246
  -3   -2    1  0.011770
  -3   -2    0  0.011594
  -3   -2   -1  0.011732
  -3   -2   -2  0.012175
  -3   -2   -3  0.012890
  -3   -2   -4  0.013835
  -3   -3   16  0.034022
  -3   -3   15  0.032242
  -3   -3   14  0.030479
  -3   -3   13  0.028736
  -3   -3   12  0.027015
  -3   -3   11  0.025323
  -3   -3   10  0.023664
  -3   -3    9  0.022047
  -3   -3    8  0.020482
  -3   -3    7  0.018981
  -3   -3    6  0.017561
  -3   -3    5  0.016243
  -3   -3    4  0.015054
  -3   -3    3  0.014027
  -3   -3    2  0.013199
  -3   -3    1  0.012610
  -3   -3    0  0.012295
  -3   -3   -1  0.012275
  -3   -3   -2  0.012550
  -3   -3   -3  0.013103
  -3   -3   -4  0.013900
  -3   -3   -5  0.014903
  -3   -4   16  0.035168
  -3   -4   15  0.033394
  -3   -4   14  0.031636
  -3   -4   13  0.029897
  -3   -4   12  0.028181
  -3   -4   11  0.026493
  -3   -4   10  0.024837
  -3   -4    9  0.023222
  -3   -4    8  0.021655
  -3   -4    7  0.020148
  -3   -4    6  0.018717
  -3   -4    5  0.017379
  -3   -4    4  0.016158
  -3   -4    3  0.015082
  -3   -4    2  0.014185
  -3   -4    1  0.013501
  -3   -4    0  0.013065
  -3   -4   -1  0.012902
  -3   -4   -2  0.013021
  -3   -4   -3  0.013417
  -3   -4   -4  0.014064
  -3   -4   -5  0.014930
  -3   -4   -6  0.015981
  -3   -5   15  0.034547
  -3   -5   14  0.032793
  -3   -5   13  0.031059
  -3   -5   12  0.029348
  -3   -5   11  0.027663
  -3   -5   10  0.026010
  -3   -5    9  0.024396
  -3   -5    8  0.022828
  -3   -5    7  0.021316
  -3   -5    6  0.019875
  -3   -5    5  0.018520
  -3   -5    4  0.017272
  -3   -5    3  0.016154
  -3   -5    2  0.015197
  -3   -5    1  0.014432
  -3   -5    0  0.013891
  -3   -5   -1  0.013601
  -3   -5   -2  0.013578
  -3   -5   -3  0.013823
  -3   -5   -4  0.014322
  -3   -5   -5  0.015050
  -3   -5   -6  0.015976
  -3   -5   -7  0.017068
  -3   -6   15  0.035701
  -3   -6   14  0.033952
  -3   -6   13  0.032222
  -3   -6   12  0.030515
  -3   -6   11  0.028834
  -3   -6   10  0.027183
  -3   -6    9  0.025570
  -3   -6    8  0.024000
  -3   -6    7  0.022485
  -3   -6    6  0.021035
  -3   -6    5  0.019665
  -3   -6    4  0.018393
  -3   -6    3  0.017240
  -3   -6    2  0.016231
  -3   -6    1  0.015397
  -3   -6    0  0.014765
  -3   -6   -1  0.014363
  -3   -6   -2  0.014210
  -3   -6   -3  0.014314
  -3   -6   -4  0.014670
  -3   -6   -5  0.015259
  -3   -6   -6  0.016057
  -3   -6   -7  0.017035
  -3   -6   -8  0.018162
  -3   -7   14  0.035112
  -3   -7   13  0.033386
  -3   -7   12  0.031682
  -3   -7   11  0.030004
  -3   -7   10  0.028356
  -3   -7    9  0.026743
  -3   -7    8  0.025173
  -3   -7    7  0.023654
  -3   -7    6  0.022196
  -3   -7    5  0.020813
  -3   -7    4  0.019520
  -3   -7    3  0.018336
  -3   -7    2  0.017283
  -3   -7    1  0.016388
  -3   -7    0  0.015678
  -3   -7   -1  0.015177
  -3   -7   -2  0.014907
  -3   -7   -3  0.014881
  -3   -7   -4  0.015101
  -3   -7   -5  0.015555
  -3   -7   -6  0.016223
  -3   -7   -7  0.017082
  -3   -7   -8  0.018103
  -3   -8   13  0.034550
  -3   -8   12  0.032850
  -3   -8   11  0.031175
  -3   -8   10  0.029529
  -3   -8    9  0.027917
  -3   -8    8  0.026346
  -3   -8    7  0.024823
  -3   -8    6  0.023359
  -3   -8    5  0.021963
  -3   -8    4  0.020652
  -3   -8    3  0.019441
  -3   -8    2  0.018350
  -3   -8    1  0.017403
  -3   -8    0  0.016623
  -3   -8   -1  0.016035
  -3   -8   -2  0.015662
  -3   -8   -3  0.015517
  -3   -8   -4  0.015608
  -3   -8   -5  0.015931
  -3   -8   -6  0.016471
  -3   -8   -7  0.017209
  -3   -8   -8  0.018121
  -3   -8   -9  0.019181
  -3   -9   12  0.034018
  -3   -9   11  0.032346
  -3   -9   10  0.030702
  -3   -9    9  0.029091
  -3   -9    8  0.027519
  -3   -9    7  0.025993
  -3   -9    6  0.024522
  -3   -9    5  0.023116
  -3   -9    4  0.021788
  -3   -9    3  0.020553
  -3   -9    2  0.019429
  -3   -9    1  0.018436
  -3   -9    0  0.017596
  -3   -9   -1  0.016932
  -3   -9   -2  0.016465
  -3   -9   -3  0.016213
  -3   -9   -4  0.016185
  -3   -9   -5  0.016383
  -3   -9   -6  0.016798
  -3   -9   -7  0.017415
  -3   -9   -8  0.018214
  -3   -9   -9  0.019171
  -3   -9  -10  0.020265
  -3  -10   11  0.033517
  -3  -10   10  0.031875
  -3  -10    9  0.030264
  -3  -10    8  0.028692
  -3  -10    7  0.027163
  -3  -10    6  0.025686
  -3  -10    5  0.024271
  -3  -10    4  0.022929
  -3  -10    3  0.021672
  -3  -10    2  0.020518
  -3  -10    1  0.019485
  -3  -10    0  0.018592
  -3  -10   -1  0.017860
  -3  -10   -2  0.017311
  -3  -10   -3  0.016961
  -3  -10   -4  0.016824
  -3  -10   -5  0.016904
  -3  -10   -6  0.017198
  -3  -10   -7  0.017696
  -3  -10   -8  0.018381
  -3  -10   -9  0.019233
  -3  -10  -10  0.020231
  -3  -11    9  0.031438
  -3  -11    8  0.029864
  -3  -11    7  0.028333
  -3  -11    6  0.026851
  -3  -11    5  0.025427
  -3  -11    4  0.024072
  -3  -11    3  0.022797
  -3  -11    2  0.021616
  -3  -11    1  0.020547
  -3  -11    0  0.019607
  -3  -11   -1  0.018816
  -3  -11   -2  0.018193
  -3  -11   -3  0.017755
  -3  -11   -4  0.017518
  -3  -11   -5  0.017488
  -3  -11   -6  0.017667
  -3  -11   -7  0.018049
  -3  -11   -8  0.018621
  -3  -12    7  0.029503
  -3  -12    6  0.028017
  -3  -12    5  0.026585
  -3  -12    4  0.025217
  -3  -12    3  0.023925
  -3  -12    2  0.022722
  -3  -12    1  0.021621
  -3  -12    0  0.020639
  -3  -12   -1  0.019795
  -3  -12   -2  0.019106
  -3  -12   -3  0.018590
  -3  -12   -4  0.018261
  -3  -12   -5  0.018129
  -3  -12   -6  0.018200
  -3  -13    2  0.023833
  -3  -13    1  0.022704
  -3  -13    0  0.021685
  -3  -13   -1  0.020793
  -3  -13   -2  0.020046
  -4   12    5  0.007391
  -4   11    8  0.006817
  -4   11    8  0.006817
  -4   11    8  0.006817
  -4   11    7  0.006477
  -4   11    7  0.006477
  -4   11    7  0.006477
  -4   11    6  0.006690
  -4   11    6  0.006690
  -4   11    6  0.006690
  -4   11    5  0.007410
  -4   11    5  0.007410
  -4   11    5  0.007410
  -4   11    4  0.008508
  -4   10   10  0.009963
  -4   10    9  0.008736
  -4   10    8  0.007792
  -4   10    7  0.007242
  -4   10    7  0.007242
  -4   10    7  0.007242
  -4   10    6  0.007177
  -4   10    5  0.007610
  -4   10    4  0.008465
  -4   10    3  0.009630
  -4    9   11  0.012559
  -4    9   10  0.011123
  -4    9    9  0.009851
  -4    9    8  0.008814
  -4    9    7  0.008104
  -4    9    7  0.008104
  -4    9    7  0.008104
  -4    9    6  0.007811
  -4    9    5  0.007979
  -4    9    4  0.008583
  -4    9    3  0.009539
  -4    8   12  0.015289
  -4    8   11  0.013736
  -4    8   10  0.012285
  -4    8    9  0.010977
  -4    8    8  0.009869
  -4    8    7  0.009036
  -4    8    6  0.008558
  -4    8    5  0.008494
  -4    8    4  0.008855
  -4    8    3  0.009592
  -4    8    2  0.010627
  -4    7   13  0.018093
  -4    7   12  0.016468
  -4    7   11  0.014911
  -4    7   10  0.013448
  -4    7    9  0.012111
  -4    7    8  0.010948
  -4    7    7  0.010018
  -4    7    6  0.009392
  -4    7    5  0.009131
  -4    7    4  0.009268
  -4    7    3  0.009785
  -4    7    2  0.010628
  -4    7    1  0.011726
  -4    6   14  0.020940
  -4    6   13  0.019268
  -4    6   12  0.017645
  -4    6   11  0.016086
  -4    6   10  0.014613
  -4    6    9  0.013252
  -4    6    8  0.012044
  -4    6    7  0.011037
  -4    6    6  0.010291
  -4    6    5  0.009867
  -4    6    4  0.009805
  -4    6    3  0.010112
  -4    6    2  0.010757
  -4    6    1  0.011683
  -4    5   15  0.023816
  -4    5   14  0.022111
